,review_id,text
934,5_lN08VJxajyL5dSYhREYQ,"Sometimes I ask myself if I keep coming back to New Orleans just for the chocolate pecan pie from Camellia Grill.  There is a lot to love about the city and this is at the top of the list.  It is definitely that good, perhaps the best ever.  And, it's shocking each time I watch them put it on the grill and drench it in butter but man I was missing it before even getting back home.  They used to have a storefront in the French Quarter making it convenient to bring a whole pie home, my friends and family loved me more for that treat but after a long feud between owners now that store is closed and the original is a long cab ride away.  Unless you can time it with your departure the logistics don't work that well.  It's unfortunate because the runner up versions don't even really compare.  The diner is countertop service with waiters who have been there a long, long while.  They make it fun for you.  I hear the food is good as well but I just go for the chocolate pecan pie."
935,CA-67m55MQaypSzRpeaawg,"This place is the best!  I used to go there all the time when I lived in NOLA, and now I need to go there every time I get back. It's delicious!  There is a line nowadays, but it's okay. It's worth it. I always get a cheese and bacon omelette. I also get a chocolate and cherry freeze. I adore the staff.  They are really hard workers and they do a great job. It's definitely a place to eat, enjoy, and leave so others can enjoy the delicious food and great staff. I think all people should understand this. Anyway...I just love this place, and I don't think I'm the only one who feels this way. Enjoy!"
936,GWaY18nxg010TxczN1wZUw,"If you want to stand in line for 45 minutes to be rushed through your meal. This is a great spot. 
If you want to hassled and harassed  by staff while you try to order your breakfast.  This place is great.  
This place is not worth the time.  Lots of options around the neighborhood.  
Beware of the hype. Its lame with lame pretentious staff."
937,PRutaR5ZHlAL0IlbJvUyZw,"What can i say, i absolutely loved the feel and atmosphere of this place right when I walked in. The workers there were very friendly and they were quick to attend us and to order our meals. 

The menu had a different variety kinds of food such as breakfast foods, burgers, and sandwiches. 

I ordered the cheeseburger and chili cheese fries. Delicious burger and chili cheese fries were steaming hot. LOVE. I want to come back to try their breakfast foods such as their omelets and also their shakes!"
938,v8nEEGfP3WK8ERYbbmVqyg,"Nice to drop in again after 30 years...
Take the St. Charles street car uptown from Canal Street to the bend in the tracks at Carrollton and you'll see the Camellia Grill on your left.
The atmosphere is 1940s, had the 1940's been integrated and fun.
Uniformed men serve as waiters for the counter-only service.  They are friendly and efficient.  Twice in an hour, they banged the spatula on the flat top to get everyone's attention so that the entire restaurant good sing Happy Birthday to two customers.
The food was very good and inexpensive.  The pancakes were thin (as pancakes should be) and were served with a choice of cane or maple syrup.  I'd never tasted cane syrup before so that was interesting.  A side of grits cost .99.  
It's all a bowl of good."
939,yBX07hnR88BxDkNP51PbGQ,"Price: 8/10
Environment: 10/10
Experience:10/10
Food: 10/10
Service: 7/10
  
My favorite foods: omelettes (veggie omelette with turkey), roast beef poboy, and chocolate pecan pie. I like to ask them to pour tomato basil on my omelette. (I'm probably the only person that does that)

The experience at Camellia Grill is unlike any other. It's no wonder tourists stop by here so often. Although the type of food isn't exclusively New Orleans food, the people are definitely New Orleans. It has the culture and personality that is pure New Orleans.

The bathroom is in the back in the kitchen. It's kind of confusing and awkward at first. But it adds to the uniqueness of the restaurant. It's a very ballsy move showing your back kitchen to any and every customer. But I respect the hell out of it. It's one of the cleanest industrial kitchens I've ever seen!"
940,yUvgUyZJ3G4vR1NGvp981Q,I'm not sure what happened to my pictures but my food and experience was excellent! Braun was very attentive and also made great recommendations. I like that there is a full menu all day. We were in town for the weekend and I've been wanting to try this place. Amazing!! I will be sure to to every time I visit .
941,UvLJb6r0FBFGm3yhO_PDTw,"The sandwiches here are pretty good, but I would lean more toward the 7/10 than 8/10 (since this is out of 5 stars). My favorite sandwich is a reuben, and they do it justice. Although, I would ask for light dressing if you do not want your sandwich to go soggy because they can be heavy-handed with the thousand island. I am usually not a fan of mayo, but I find that the thousand island balances the components of the sandwich well. Expect around a 12 dollar bill for the sandwich, but you will likely get a side with that price. It's about on par with Couchon, but with a side and not quite as good a sandwich. 

I would recommend going if you are in the mood for a sandwich and are willing to pay well for it. If you fit the description, I would even recommend going a bit out of your way for this place, here or Couchon Butcher (in the CBD/ Arts area, my preference)."
942,Mth-lolVGVx9wqWWWk99lQ,"Heard about this place for years and finally went - what a disappointment!  Dirty, dirty, dirty - gave me the willies looking around. Food was OK, nothing to get excited about. Although my wife had a hamburger and it was very good."
943,zDW4GrTwadXsTKUJ3TpKXQ,"Camellia Grill, such an amazing place to dine.
I had the standard 2 egg breakfast with sausage and fries
Now, I am a bit of a stickler when it comes to my eggs.
I love my Eggs Basted Lightly, still runny, but not snotty, if you get my drift.
Camellia always does them right.
If you can do that, you can make any style of eggs to perfection.
I love the crowd, the service and the atmosphere.
If you are expecting class, do not go here.
But, if you want a diner, the way a diner is supposed to be, this is your place.
Camellia Grill Camellia Grill, camellia Grill..
NOLAs entry in the time honored tradition of American Diners.."
944,coeucSpr00uW-jZYZT2olA,"If I order 20 burgers a year from different restaurants, 19 come out cold.  FINALLY A BURGER SERVED HOT!!  Camellia does it right every time.  Great service and clean restrooms. Mcthanks!"
945,uIcz5a3KdhxSbmSzY-QmTA,"-just as good as we remembered from previous visit. Originally opened in 1946 and closed for a long period following Hurricane Katrina, new owners subsequently reopened. Just a good old-fashioned diner with nothing but southern hospitality all around. Perfect for our last dinner in NOLA. Snug space with only counter seating. Hostess pointed us towards the open spots and we tucked right in. Gleaming white and chrome interior with smiling, bow-tied servers behind the counter. Menu is surprisingly large for a small establishment and includes breakfast, po-boys, burgers, plus southern specialties such as gumbo and catfish.  And their famous chocolate pecan pie. All prepared right in front of you while you enjoy the atmosphere around you. Everyone there during our visit seemed to be happy and having a great time, including the staff.  Today we picked a Hickmen's burger for her and a cup of gumbo and a fried catfish sandwich for me. Our super friendly server delivered my gumbo and gave me a hint I wish I had known sooner. He tells me he always gets his catfish covered in gumbo! Sounds awesome. Next time! The gumbo here was maybe my favorite of our entire run through the south. Deep flavor but not too spicy. Plenty of chicken and some nice peppery sausage pieces. Should have had more.

My wife's Hickmen's burger comes with Swiss cheese and sautéed mushrooms & onions. It was served cooked perfectly medium as requested. She doesn't usually have much accoutrements on her burger but she pronounced this one ""really good'. Fries were fresh and hot. My catfish sandwich was fantastic. Two freshly fried filets on a toasted bun with lettuce and tomato. Added a little tartar sauce for a bit of flavor. If you like this type of sandwich, don't hesitate. The whole meal was just so tasty. On our previous visit, it had been recommended to us to not miss the chocolate pecan pie. We didn't and it was delicious. They also serve traditional pecan and apple pies here.  When our server first approached us, the first question was ""Are you out of chocolate pecan pie?"". They were not. When I let him know we were ready for pie, he asked if we wanted it griddled. What? That's a new one on us. He said they just set it on the griddle (same one meats are cooked on) to warm it, flip it, and add vanilla ice cream. We chose to skip this but saw it done for another customer and it did look mouthwatering with the chocolate and ice cream a little melty. Personally not sure about the whole griddle/grease thing. The pie was just as we remembered and it was devoured quickly. If dining at a NOLA institution and looking for local dishes served with friendly customer service is on your list, make your way here. It's right on the St. Charles streetcar line in the beautiful Garden District which features some of the most exquisite architecture in town."
946,1nKGlzokrEsNAfpqAZN6ig,Very different then any other place I have been it brings you back in time to food was very good stuff
947,uY8Zgc8fK70MbmTS7bHYIg,"I've been craving breakfast from here for awhile. It looks like the perfect little weekend joint. There's limited seating outside, and just a diner style bar inside, so you have to hit it at the right time if you don't want to wait. 

Luckily, we hit it perfectly and were able to score a great outdoor seat. The service was slow, even though we didn't really have any competition for service, but it did seem like every table had a different server. 

Ordered some chocolate chip pancakes and a waffle, thinking it'd be quick and easy. That didn't happen to be the case because of them having to stop and clean the grill, but when we got it, both were delicious. We were then already forgotten by our server and weren't able to get any refills or service once everything was dropped off, but the rest of it was top notch!"
948,xTLYyxZSDpNE-p5aHptLpQ,"Just a short and pleasant streetcar ride from the F.Q. but a world away!

I came here to refuel the day after the marathon last year and it was just what I needed. HUGE omelettes, tasty food and friendly enough staff (I'm from South Florida, so the bar on ""friendly"" is pretty low!)

I do get the feeling it is a touristy type of place, but not in a ""trapp-y"" way. The wait is long and you do have to be OK with sitting right on top of the person next to you."
949,nfOcmHEm2oic6rxQcS8nRw,such a fun diner experience! food was delicious and hit the spot. loved the simplicity of the breakfast po boy.
950,Ptrk1Z5sARB6pvT6022soA,"This is the exact restaurant that I look for in any place I visit: an authentic, old school, and incredibly delicious diner! My friend and I visited during Voodoo Fest and we stayed in Carrollton, and decided to walk down to Camellia for breakfast one morning. The food was incredible, everything you want out of southern style comfort food: crispy bacon, creamy grits, and perfectly cooked hash browns. We ended our meal of grits and various other starches and fats with the most delicious piece of pie I have ever tasted! Along with the food being amazing, the staff was just as awesome. Friendly and funny, the conversation was delightful without being intrusive or ""too"" attentive; you want to keep talking and keep the conversation alive! I definitely recommend Camellia to anyone looking for a filling and delicious southern breakfast!"
951,I50rFE1XxgNK4DxsMwhAuA,"This is probably one of the greatest places to eat in all of New Orleans. The atmosphere  is upbeat and it is a timeless place to go eat. The food varies and is served liberally. I would definitely recommend a mocha freeze as they are essential to life in New Orleans. 

Make sure that when you go there, you talk to the cooks and servers, they are interesting and engaging and can tell you a lot about life in New Orleans."
952,9qAiEu1aaAypl_m_6lsNmA,"Very greasy and overpriced for what it is.  I guess if I'd had a hangover I might have appreciated it more.  I don't think foodtv's diners dives and drive thru's will be coming here.  We didn't get the singing servers - they were kind of out of it actually.  Had to keep asking for a coffee refill.  Won't be a place I return too.  Also, asked for side of grits and instead of charging for side of grits they charged for side of fries (which came w/the meal) While that overcharge only amounted to a buck, it didn't seem right.  With tip it was $25 for a greasy breakfast on a hard stool and poor service. (oh and stomach ache to follow)  Your call!"
953,O88Z2jc-0KRzf_v6xanGfQ,"Maybe I ordered the wrong thing( shrimp pob


Maybe I ordered the wrong thing( shrimp po-boy- only 4-5 shrimp per 1/2. Very tasty but more bread than meat"
954,lTBWYfM4i7U78YhvuTpzWQ,"I haven't been to Camellia Grill since 2009 and in 2021 the food is just a great as I remember.  The pancakes, grits, bacon and eggs are my go to.  The grits are amazingly fluffy and tasty without adding much else.  With the pancakes they give you that melted butter love and high grade a maple syrup.  If you are having trouble sleeping go here from some breakfast/brunch and you'll get the immediate itis.  The space inside is small but worth the wait or you can eat outside at some of the seating they have.  The food taste amazing and the service is just as good.  They make you feel welcome.  If you're in NOLA do yourself a favor and stop on by."
955,iXDHaqMSAYtv-VUkmwmZPA,Awesome crew!!! Just real people.  Great place to take visitors or out of towners. i had an overstuffed chicken salad sandwich. took half home. see pictures
956,k8CyGdNTF3nDqXrq2CSY4g,"We heard about the Camellia grill from a local of some report, so after checkin' the numbers, it was yelp approved, so we parked across the street and went inside. I'll say, I was disappointed after. They are fast, and they make a clean, no-frills burger; I added syrup to my bacon and egg burger, making it a proper breakfast burger. But after trying the fries - which are too fried to be good by the way - and the bland burger, I'd never have a reason to go back.

It turns out this place is down the street from the University, so I'd suspect that adolescent sphere of influence has something to do with it maintaining as a reputable diner of 4 stars for so long. From what I gleaned, it's just a sub-par burger made of very cheap ingredients. Nothing flavorful, just edible. It is novel the way the orders are delivered, yelling them out across the room to the line cooks assembling through memory alone. But with the possibilities of NOLA, to waste a meal on such pedestrian fare is near sacrilege. I recovered the night at the Creole Creamery - try that instead. For quick food, try Cajun Seafood or Cochon; honestly, I'd say local chain restaurants have more things worth your dime than Camellia Grill: cheaper, and faster. 

Taking locals advice sometimes works out, other times not so much."
957,1vTsKdIWfnyG1MIjNxATPQ,"Camellia Grill is an all time favorite of mine. I used to come here almost weekly when I attended Loyola for undergrad from 2011-2015. I'm pleased to see that the quality is the same! 

The atmosphere is simply unmatched. You are welcomed with warm smiles and ""how you doing baby"" from the moment you enter. Mr. Michael has been my server for years and it brings me joy to see him still warming people's hearts. The way they convey the orders to the chefs is still mind blowing to me!

Of course, the food is BOMB! I've tried almost everything on the menu over the years, with my favorite still being the bacon cheeseburger. It's just SO good! 

10/10 forever!"
958,2Y01ap7njZBlZ5ymf-VAlw,One of my  favorite places to grab a quick  bite in New Orleans. Loud and busy like  a  old time diner. Delicious burgers!
959,lBwnwoBVQPfxpNezxtHMGA,"The Camellia grill makes you feel like you're part of the Camellia family. You got your momma who greets you at the door on your way in and out with a familiarity as if to say, ""you can't say hi?""... You have your poppa who always know what to say to make your bellows produce a big hearty laugh from the depths of your soul. You got your uncle who's a saint with sauté and a boss with the burgers. And you have your brothers, one who's specialty in the kitchen is pancakes and he makes sure everybody knows it, and another who's mastered the art of chili and omelettes, and the other who's a blending machine, and can whip up the thickest and richest milkshake you've ever tasted. That's how I felt when I visited Camellia grill for the first time, and how I felt every time since then!   So how bout you come join the family too, and try out Camellia grill! They have a taste for every taste, and they make the food right in front of you, which adds to the intimacy. You're bound to join a conversation, or start one, with your newfound family members behind the counter, as well as your long lost family members tightly squeezed on bar stools right next to you. You'll definitely say, ""pardon me,"" or ""I'm sorry,"" as your elbows touch various patrons who also are elbow deep, enjoying a great meal. You'll hear and say multiple thank you's throughout your meal and on your way out as your fists bump your uncles, poppa, and brothers behind the counter."
960,7pNwAPyAiesqbVAcoN_vpQ,"Looooved this place. Great service, food, and clean environment. The Western Omelette was perfect and each ingredient was cut perfectly. The grits were creamy and flavorful and I their gumbo is the best I've had so far."
961,bT-ZFecbwgx57De8TZcIhQ,"Good Gracious!! After seeing the line for our original choice, we found this place recommended on Reddit. Make it a point to stop here. Jody, our server is one the best I've had ever. The food is excellent and with service to match...

Make it happen!!!"
962,HHmd5xSTcp0AUbKxt1Ajvw,Hadn't been here in years. Was glad to see it survived COVID. All was as remembered. No wait so that was a treat. This spot is definitely an experience if you visit the city.
963,9n7meiyT5SjU5H0u99pXFA,"Love it! Great atmosphere. Food is delicious. And the service was fun. Our waiter was Melvin and he was a funny, charming, and fun to watch. Best burger in the city. Seeing a grill close range makes it feel more personal. Never seen a joint like this in all my travel.

Their coffee is bold and strong, love it. 

Food10/10 Service 10/10"
964,ecuxA_h_G5uagV053Vpn8A,"It's kinda crowded and you often wait in line for breakfast. I wish they had real cheese, not just ""american"". The long bar isn't ideal for social distancing. So why do we come here for breakfast every single day? Must be something about the food! In a town full of wonderful breakfast options, this is our very favorite."
965,IQ9CcMFFTaIS7EGEfDI6sg,"This is a great place to grab a quick bite any time of day, but especially late at night. Counter seating only, but thats not a problem because the service is extremely quick and professional. Food was great too. Nothing too upscale or anything, but still good."
966,v7dHQ1HKGbbberNkLfayBw,"I don't think I've ever had more fun eating at one restaurant. The vibe alone here gives it at least four stars.

A friend and I came here on a recent road trip through New Orleans kind of by happenstance. A lot of the other restaurants were closed and coincidentally this place was closing in an hour or so but they gladly took us in.

The Cameillia Grill is famous both in the area and fans of AHS: Coven as scenes of the FX series were shot here.

It's a small diner with a few chairs going around essentially the grill/kitchen. A group of guys me and the entire diner from cooking cleaning serving and hosting. Each one of them had a smile and brought an absolute level of customer service and care to their customers and they made us laugh.

Now for all intents and purposes, this is a diner. A no-frills, not fancy establishment. You're going to get hotdogs, hamburgers, french fries, and maybe a Po boy.

Since the meals are made to order they happen to get made quickly on the large grills they have. I ordered the sandwich that basically was two hamburger patties on a hoagie roll and it came with a side of fries. Not the healthiest thing I know, but hey it's vacation. We laughed as I eat my meal because we heard the guys working there talking and giggling. The guy said he never seen anyone finish that meal. Little did he know how quickly I would finish it because it was so good, and actually I could've maybe had part of another one.

Like I said this is standard diner fare. But it was so good. The guys who work here make it even more special and it makes you want to come back for more.

Oh! And get the pie, they are known for it! And their chocolate freezes. It's like a wendy's frosty but better. Definitely worth the try."
967,CId4tYZUoE8bDos0-J09Hg,Not what it once was. Waiters are surly. Guy sitting at the register watches everyone like a hawk. Overpriced
968,u00eoftZp0CWOp9ExFBAUw,"It's a cute, old-school diner. 5 stars for the vibes but 3 stars for the food, so overall 4 stars. It's a fun experience but the food is what you would expect - nothing spectacular, and a little overpriced for what it is ($12 for an omelette)."
969,bP6_WEBmpTAWKmD1JCkeog,I love this place.  It was a first breakfast spot for me years ago during my very first visit to NOLA in 2008.  Took my sister during her visit recently.  The staff is also so charming.  It's inexpensive and you get a ton of food!  I try something different each time I go and I have never been disappointed!  My daughter loves their onion and potato omelet.  This last visit I was talked into the chili cheese omelet by a regular.  It was huge!  So good.  They also have great coffee!
970,nlOsPnE3T9bawDby6opDJg,"So this was my second time eating here while visiting NOLA. 

Pros: 
Great, friendly service
Orders come out quickly 

Cons:
Bar seating only. Not very comfy stools 
No parking; must park in lot  across the street 

The red beans and rice was excellent. But upon return, I had the gumbo  My rice was also a little crispy 

The burgers are to die for!!!"
971,fha6hcioMpeqsqxFbAC50Q,"After a late night in the quarter and some sluggish traffic on the way back to Metaire I decided to sleep in...until a whopping 6:00am.  With 6pm reservations at Alinea for The Tour and uncertain lunch plans I wanted something filling that wouldn't take too long but would also provide one last memorable experience of New Orleans...I thought waffles and pie fit the bill nicely.

Walking into the small restaurant I found both the facade and the countertop layout to be particularly ""homey"" and pleasant.  With four servers behind the bar and three open stools at the dead center of the action I waltzed up and sat down only to have the two chairs next to me filled seconds later by another couple and a subsequent line begin to grow - it was 15-20 deep by the time I left at 9:15.

Greeted promptly by my server, a short African American fellow wearing a badge that read ""Sleepy"" I chuckled at his low voice, smooth demeanor, and tired looking eyes.  While the name may have fit his look, it most certainly didn't fit his efficiency as he moved quickly around the bar serving multiple persons in multiple seats without missing a beat.  A menu placed in front of me and water and coffee filled I was told to ""gimme a holler when you're ready"" and Sleepy went off to serve other diners.

Browsing the menu didn't take long but watching the expert grill man was definitely a distraction worth watching as he worked griddle, grill, and waffle irons rapidly.  Sipping my coffee I have to say it wasn't the best of the trip, but for the price it most certainly wasn't bad with it's heavy chicory notes balanced by a bold chocolate and woody undertone.  Catching Sleepy with a nod of the head he came over to gather my order, checked off the boxes, and passed it on to the cook.

Sitting back and watching the show that is the waiters at Camellia I have to say I was amused - it is rare to see people look like they're having so much fun working together, especially with such efficiency...it reminded me of Dottie's in San Francisco or The Griddle in Los Angeles, but more culturally oriented and humorous....though perhaps more choreographed.  Watching the look on his wife's face as my neighbor received a gigantic omelet with chili and a chocolate shake for breakfast was another great treat while I waited a short 15 minutes for my first dish to arrive.

Brought hot off the waffle iron (irons that look to have been through a war in addition to the hurricane) and placed before me with a ""there ya go - and here's the cane syrup, ignore that maple stuff"" my pecan waffle looked quite unlike the fluffy buttermilk waffles I was familiar with but moreso like a 50/50 mix of dough and pecans - crisp, golden, and flat.  Topping the waffle with the liquid butter (recommended by another server over the hard butter) and the cane syrup and proceeding to take a bite I was surpised by the texture - fluffy and nutty to mastication and actually quite delicious on its own, but even better with the syrup and butter.  Not overly filling on its own despite its large plate size I was quite happy with the waffle - though it had no chance to trump what followed.

After taking a seat and ordering more waffle I'd asked if the Pecan Pie was available so early in the morning to which sleepy said ""it's never too early for pie"" and while eating my waffle I watched sleepy cut a sizable slice from the refridgerated pan and hand it to the grill man who subsequently placed it top down on the hot buttered grill and allowed it to cook for approximately 5-6 minutes until the buttery pecan and cinnamon smell was evident even at my seat.  Flipping it off the grill onto a plate and passing it off to Sleepy he noted ""HOT PIE COMING THROUGH"" loud enough for all to hear.  Presenting the plate to me he said ""Hot Pie - but it looks naked...what this needs is some Ice Cream!""  Chuckling and nodding my head in affirmation Sleepy pulled out an icecream scoop and placed an enormous scoop of vanilla right on top of the pie exclaiming ""WHOOMP - There it is!""  Melting rapidly atop the scorching pie the icecream quickly cooled the dish and taking a bite I was quite impressed by both the smoothness of potent vanilla ice cream and the buttery cinnamon essences of the pecan pie.  Eating slower as the pie began to cool I was more impressed by the lack of ""filler"" and the plethora of pecans as well as the buttery crisp crust...from now on I think pie at breakfast will be a vacation requirement.

Thanking Sleepy and his cohorts for a great experience I picked up my bill and made my way to the door where you pay a friendly lady who chalks up the tab based on the checkmarks.  Given the option to tip on my credit card or pay the server cash I simply put another 20% on the card and made my way to the street with a big smile on my face - and a smile on the face of the people waiting in line for a seat - a sweet ending to a great trip."
972,AxsVNCJU4F4rBdhBwAQ2og,"Old school grill. Lunch counter style seating with flat tops where you can sit and watch the chef prepare your meal. The hamburger was fresh and the gumbo was great,"
973,KqouSCH2EtCiAf1a_ISwJg,"If y'all are wondering where the bacon is, it is right here. Best BLT in town, and get the fries. You won't regret it."
974,eOQyg2tOV4Zct2NjAd_WRw,"The diner atmosphere is very neat here! I liked the way they kept it old school and traditional. I got here right in time after church. Last minute decision so I didn't have time to view yelp and see what's good - oh well! The moment we sat, the wait became 30+ minutes. No reservations but I'd say between 10-11 on a Sunday you'll have that opening for a seat quickly. The breakfast rush has died down and the lunch rush hasn't begun. I think I may have ordered just a wrong item because I wasn't impressed with the Turkey club. I was upset. The service was busy so it did take some time but the atmosphere made up for it. Others who were with me ordered the chili breakfast omelette and all raved about it. The chili tasted wonderful and word is that's one of the popular dishes. Definitely will go back after reading reviews on what else to try. They also are on food delivery apps!"
975,N14ZM6AmtPRHDSb_p2oL-Q,A must try if in New Orleans ... it's where all the locals go to eat ... best pecan waffles and chocolate freeze ever ... naturally N'Awlins !
976,RpY-OEUZKCbex-POEzHecg,"Major disappointment.. Host and staff rude, order took way too long and was forgotten, Pecan waffles were mediocre, and the 4 strips of bacon were shreds.. Lol.. I guess a TV show can make a Dump look Good, Nothing special, But a tourist trap, Dint waste your money!!"
977,ROuBb5jAl-1w8KHu9xIKuw,"This was definitely a cute little diner. It gives your that ""at home New Orleans"" vibe and it was a nice change of environment from the places I ate out here. 

Service: 4/5 rating. Very sweet men that work that. They definitely made me feel welcome. 

Food: 3/5 rating. Omelettes were huge. I was pleased with mine but I tried my other friend's dishes and they were not as good as I anticipated. I asked for extra crispy hash, but the serve did not relay that info to the cook. 

Seating: 2/5 rating. Definitely small. No tables for yourself. You sit with everyone. So if you're not the type of at diner places like these and possibly sitting next to strangers, don't come here. 

Overall, it was a good place. I would definitely go back and try out their other specials."
978,sqKwXyu_1UD-zlWBkPvOGQ,"It very good small dinner, but what you really get is a piece of history. The wait staff are just great, and such interesting people.  This place has been the same cool spot for decades."
979,yodSgYo34TfGvEhOfOWs6g,"A friend recommended this place for us and to be honest I was thinking I was headed to a fancy breakfast but upon entering soon realized I was walking into an iconic, friendly, cozy atmosphere with amazing food. I couldn't decide what to get and was looking around at everyone else's plates when our server made a suggestion...The Chef's Special Omelette!!! I ordered it exactly the way it is on the menu with zero changes. After the first bite, I was hooked. Needless to say I couldn't finish it all but I left with a huge smile on my face, an extremely satisfied belly, and with a fist bump to our server. I will definitely be back on my next trip to NOLA and recommend you go try it out yourselves if you find yourself looking for a breakfast spot when visiting."
980,fmy2foeL_meIONPe0d3MdA,"There are few perfect places. This might be one of them. The Camellia Grill is as reliable and practical, rusty and pristine as one of the old tools passed down in your family for generations. They don't make them like they used to."
981,AVxmsoxixGCipzzFiIH71A,"Comfort greasy spoon at its finest. A seat at the counter is definitely the best seat in the house. The servers were attentive and friendly (my coffee cup was never empty).  I had fried chicken and waffles. After a night on the town, this was the perfect breakfast to get me back out and into the action. A bit off the beaten path but well worth the trip."
982,sGGXGrnBucf7RI75cZeBpQ,We got lucky and there wasnt a line to get in.  But if there was would be well worth it.
983,9emsZarysKPB_BGvUHxwBA,"Still a classic breakfast place! I was happy to see they had eggwhite omelets (Rano's omelette w/spinwch, onions, and cheese/hold cheese if you are dieting), since I'm being careful with what I eat. (Ignore the fact it's cooked in butter and amazing). We sat by the omelette ""station"" this time and I loved watching th guy ladle out huge spoonfuls of beaten eggs, and then open all the drawers below the griddle to pull out toppings and throw them in the omelette (hence the omelette ""station"" term earlier, the drawer of toppings was so awesome and I wish I had it in my house). My husband loved his chili cheese omelette and got chocolate pecan pie because he's crazy, and I cheated and snuck a bite and it was incredible. They'll even serve it with ice cream if you want!

It usually packed and a bit chaotic as some rude locals try to push past and grab a spot before all the people waiting in line, so I was happy to see they had a girl by the door today who made sure people were seated in order, and that the locals couldn't push past (which led to two entitled couples huffing off after they argued and tried to negotiate their way to the front). So thank you!"
984,oYrC10oY1Dxd5oHmMoh2WQ,"The grill was manned by Brandon, who was welcoming when I arrived and even came outside to check on me.  I talked about how he got the omelet so darn fluffy.  Yummy food!  Great service!"
985,gtiCM2mFlJ4Q3XzcjfV6Mw,"Best gumbo I've ever had, my only complaint is that the portion was a little small. As far as the other food that I ordered, portions were large and the food was great."
986,bBdgQ5N_89KevCm5qp3cdA,"Ok let's start with the good and and with the bad. 

This is my second time coming here and the food and service is always awesome! Came in with my sister and niece as this seems to be a tradition when we come to NOLA, waited for about 45mins to eat which is the usual so I don't mind because of the good food. After we were seated, ordered and food came about 15 mins after. DELICIOUS! 

Now! For the bad part..... I'm very concerned about the hygiene part of the restaurant. As we were waiting on our food I had to go to the restroom now I know this has nothing to do with the service but it was kinda bothersome knowing that I'm about to eat in a place where the bathroom is so disgusting! And when I say disgusting I mean it! Toilet paper all over the floor and someone decided that they would wipe their bloody fingers where you would reach to get your tissue from. I didn't want to touch anything in there, it felt like I was in the matrix trying to use the restroom..... Sigh! It was too much! 

Now back in the restaurant as we waited to be seated there was food all over the floor from where previous customers had eaten.... No clean up krew? Camellia  please! Please get it together because I love your food. But I don't want to come back if I'm concerned for my health by the lack of cleanliness from your restaurant. I say this all with Love 

Adrianne"
987,-gXVPyVkuCP-erzFdDeBDw,"Camellia Grill is a bit off the beaten track if you are staying in the French Quarter or the business district but it is worth the 20 minute trolley ride ... and maybe even worth the 20 minute wait for a seat.  Fortunately, we didn't have to wait!

Food: Typical diner fare for the most part, although the omelettes  are out of this world.  Seriously, best omelette I've ever tasted.  Soft and fluffy, not sure what their secret is but I likey.  The girl friend got the mexican omelette, which was stuffed with ground beef and cheese and decorated with a heaping serving of picante sauce and bell peppers.  Spicy!  I've heard the omelette to get at Camellia is the aforementioned mexican and their house special.  The fries that came with it were kind of bland but mostly just ordinary, so I suggest asking to substitute those with grits.   

I was pretty disappointed with the pecan waffle ... don't get me wrong -- huge chunks of pecan in the batter, probably more pecan than waffle actually -- but therein lies the problem.  It's not fluffy at all!  It looked squashed (almost like a waffle panini) but somehow was able to swallow a heaping serving of maple syrup and beg for more, so maybe its diminutive size is all an optical illusion anyway.  Still, I guess I'm a visual eater and definitely a texture eater ... I want my waffle big and fluffy ...

It's worth noting that I do believe EVERYONE there was either eating a burger, or ordering one.  To the dismay of my girl friend (who was really craving a burger), I didn't order one.  Every burger-eater in the joint had a big smile on their face though, and no scraps on their plate when they were done.

We got two friezes (milkshakes), the chocolate and coffee frieze.  Liked both, although I'd go back to try the vanilla double-scoop frieze, especially if I am staying at a hotel with a functioning gym ... only complaint about my coffee frieze was it was very slushy.  Maybe ask to cut down on the ice and double the ice cream (I think they use Blue Bell).

To finish the decadence, we got dessert.  You cannot go to Camellia and NOT order dessert.  Seriously, if you want to make a checklist of what to get when you go, stick with the omelette, maybe a frieze, but definitely a slice of pie.  We shared the vaunted Grilled Pecan Pie (served with a scoop of vanilla ice cream) and Coconut Creme Pie.  I never had coconut creme pie before and shit, it was good.  So good I stole the last bite from my girl friend.  And it was a big bite.

Atmosphere: It's definitely not a date spot.  In fact, there are no tables, so plan on getting to know your neighbors about as well as you know the dining companion you arrived with.  You sit at a stool at a bar that wraps snakelike around the diner.  You order and viola!  Your food arrives soon after, although I never felt rushed (just don't turn around to look at the hungry faces of the people waiting for your seat).  Extra points for being able to watch them cook up all that greasy goodness right in front of you.  Transparency is always a good sign, wherever you eat.

Service: I had heard that Camellia got its reputation for having the rudest waiters in all of Nola.  I guess it's just the opposite now, because a reason to make the trek over to Camellia ain't just for those delectable omelettes -- it's to experience the singing, dancing, always-entertaining troubadours that, oh yeah, also cook and serve you food.  I imagine it can get old quick, but I don't think of Camellia as a place I'd go to every week anyway.  Still, great for kids, great for breakfast (or late nights) and a fun place to sit down and kick your shoes off (provided you can get a seat!).

Value: A little expensive for a diner, especially for the food that you can get better elsewhere.  But like I said, stick with the signatures: an omelette and a slice of pie and you are set.  I'd go back and try that greasy mound of beef on a buttered bun that is the Camellia Burger (I think it's copyrighted) but something tells me I can get a better one for much cheaper at a Nawlins fast food joint down the street."
